Latitude,Longitude,FacilityName,Street,City,County,State,ZIPCode,ParentName,StandardizedParentCompany,NAICS1
41.784069,-87.807402,WILLIAMS-HAYWARD PROTECTIVE COATINGS INC,7425 W 59TH ST,SUMMIT ARGO,COOK,IL,60501,NA,WILLIAMS HAYWARD PROTECTIVE COATINGS,325510
41.86521,-88.28831,PPG INDUSTRIES ARCHITECTURAL FINISHES,1020 OLYMPIC DR,BATAVIA,KANE,IL,60510,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
41.857184,-88.275038,"HENTZEN COATINGS,INC BATAVIA FACILITY",1500 LATHEM ST,BATAVIA,KANE,IL,60510,HENTZEN COATINGS INC,HENTZEN COATINGS INC,325510
41.738719,-87.937809,STAR FINISHING PRODS INC,360 SHORE DR,HINSDALE,DUPAGE,IL,60521,RPM CORP,,325510
41.81775,-87.860827,B-B CHEMICAL CORP.,9600 W OGDEN AVE,LA GRANGE,COOK,IL,60525,NA,,325510
41.780029,-88.449076,FINISHES UNLIMITED INC,482 WHEELER RD,SUGAR GROVE,KANE,IL,60554,ENGINEERED CUSTOM COATINGS LLC,ENGINEERED CUSTOM COATINGS LLC,325510
41.840463,-87.665283,ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,2841 S ASHLAND AVE,CHICAGO,COOK,IL,60608,VALSPAR CORP,,325510
41.81856,-87.64425,CRAWFORD LABORATORIES,4165 S EMERALD AVE,CHICAGO,COOK,IL,60609,NA,NA,325510
41.81863,-87.65381,TENNANT COATINGS,1120 W EXCHANGE AVE,CHICAGO,COOK,IL,60609,TENNANT CO,TENNANT CO,325510
41.85555,-87.63987,FEDERATED PAINT MANUFACTURING CO INC,1882 SOUTH NORMAL AVE,CHICAGO,COOK,IL,60616,NA,,325510
41.675455,-87.556245,CARGILL INC INDUSTRIAL OILS & LUBRICANTS,12201 S TORRENCE AVE,CHICAGO,COOK,IL,60617,CARGILL INC,CARGILL INC,325510
41.93712,-87.695,COATINGS & CHEMICALS CORP,3067 N ELSTON AVE,CHICAGO,COOK,IL,60618,NA,,325510
41.907493,-87.651854,CARBIT PAINT CO,927 W BLACKHAWK ST,CHICAGO,COOK,IL,60642,NA,NA,325510
41.91346,-87.66291,D C FRANCHE & CO,1401 WABANSIA AVE,CHICAGO,COOK,IL,60622,D C FRANCHE & CO,,325510
41.907733,-87.648743,TRUE VALUE MANUFACTURING,823 W BLACKHAWK,CHICAGO,COOK,IL,60622,TRUE VALUE CO,,325510
41.681245,-87.608389,SHERWIN-WILLIAMS CO,11700 S COTTAGE GROVE,CHICAGO,COOK,IL,60628,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
41.806799,-87.705314,BRADSHAW-PRAEGER & CO,3248 W 47TH PL,CHICAGO,COOK,IL,60632,RPM INC,,325510
41.80428,-87.71773,DREEBLAN PAINT CO,3729 W 49TH ST,CHICAGO,COOK,IL,60632,SAXON PAINT & HARDWARE CENTERS,,325510
41.806173,-87.698353,GRAHAM PAINT & VARNISH CO,4800 SOUTH RICHMOND ST,CHICAGO,COOK,IL,60632,NA,,325510
41.8281,-87.703,I PULLOMA PAINTS INC,3115 WEST 36TH ST,CHICAGO,COOK,IL,60632,NA,,325510
41.67234,-87.58124,PPG INDUSTRIES INC,1701 E 122-ND ST,CHICAGO,COOK,IL,60633,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
41.77176,-87.80204,RBH DISPERSIONS INC,7252 W 66TH ST,BEDFORD PARK,COOK,IL,60638,REICHHOLD CHEMICALS INC,,325510
41.76427,-87.75405,WILLIAMS-HAYWARD PROTECTIVE COATINGS INC,5241 W 70TH PL,BEDFORD PARK,COOK,IL,60638,NA,WILLIAMS HAYWARD PROTECTIVE COATINGS,325510
41.914137,-87.756137,V J DOLAN & COINC,1830 N LARAMIE AVE,CHICAGO,COOK,IL,60639,NA,NA,325510
41.858932,-87.751256,MULTICOLOR SPECIALTIES INC.,5050 W 16TH ST,CICERO,COOK,IL,60804,NA,,325510
41.130152,-87.856342,SHERWIN-WILLIAMS CO,901 N GREENWOOD AVE,KANKAKEE,KANKAKEE,IL,60901,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
42.23715,-88.85991,PPG INDUSTRIES INC,1800 W CHRYSLER DR,BELVIDERE,BOONE,IL,61008,PPG INDUSTRIES INC,,325510
42.240312,-89.096447,TIOGA COATINGS CORP,208 QUAKER RD,ROCKFORD,WINNEBAGO,IL,61104,ADCO GLOBAL INC,,325510
42.25266,-89.08863,RUST-OLEUM CORP,615 BUCKBEE ST,ROCKFORD,WINNEBAGO,IL,61104,RPM INTERNATIONAL INC,RPM INTERNATIONAL INC,325510
42.23788,-89.05381,GORDON BARTELS CO,2600 HARRISON AVE,ROCKFORD,WINNEBAGO,IL,61108,NA,,325510
42.25472,-89.096506,SHERWIN-WILLIAMS CO,1215 NELSON BLVD,ROCKFORD,WINNEBAGO,IL,61104,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
42.216914,-89.074906,SHERWIN-WILLIAMS CO,4472 TECHNOLOGY DR,ROCKFORD,WINNEBAGO,IL,61109,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
41.52223,-90.41722,VALSPAR CORP EAST MOLINE,2500 EIGHTH AVE,EAST MOLINE,ROCK ISLAND,IL,61244,VALSPAR CORP,,325510
41.488838,-90.462154,SHERWIN-WILLIAMS CO,5400 23RD AVE,MOLINE,ROCK ISLAND,IL,61265,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
41.603934,-90.335831,SANDSTROM PRODUCTS CO,224 S MAIN,PORT BYRON,ROCK ISLAND,IL,61275,NA,NA,325510
41.368437,-89.686727,EUCLID CHEMICAL COMPANY,15191 ROUTE 40,SHEFFIELD,BUREAU,IL,61361,NA,,325510
40.92715,-90.32496,NATIONAL COATINGS INC,604 US HWY 150 E,GALESBURG,KNOX,IL,61401,NA,NA,325510
40.50285,-89.0407,PPG INDUSTRIES INC,2221 W COLLEGE AVE,NORMAL,MCLEAN,IL,61761,,,325510
39.793042,-88.159142,FABRIONICS INC,955 NORTH RTE 130,CAMARGO,DOUGLAS,IL,61919,NA,,325510
38.527129,-90.219587,KEMPEN PAINT CO,2500 STATE ST,EAST CARONDELET,ST CLAIR,IL,62240,NA,NA,325510
39.741337,-90.270022,UNITED GILSONITE LABORATORIES,550 CAPITOL WAY,JACKSONVILLE,MORGAN,IL,62650,UNITED GILSONITE LABORATORIES,UNITED GILSONITE LABORATORIES,325510
38.669938,-88.461548,SHERWIN-WILLIAMS CO,14 INDUSTRIAL PARK,FLORA,CLAY,IL,62839,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
38.83651,-88.77299,S&S URETHANE INC,1100 W WASHINGTON ST,FARINA,FAYETTE,IL,62838,NA,NA,325510
38.304217,-88.892419,PPG INDUSTRIES INC,1700 S SHAWNEE ST,MOUNT VERNON,JEFFERSON,IL,62864,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
38.55075,-90.44485,BASF CORP,2340 CASSENS DR,FENTON,ST LOUIS,MO,63026,BASF CORP,,325510
38.7675,-90.34989,FUTURA COATINGS INC,9200 LATTY AVE,HAZELWOOD,ST LOUIS,MO,63042,"PMC, INC",,325510
38.365838,-90.453725,MASTERCHEM INDUSTRIES (BEHR ST LOUIS),3135 OLD HWY M,IMPERIAL,JEFFERSON,MO,63052,MASCO CORP,MASCO CORP,325510
38.464278,-90.741079,AMTECO INC,1100 JEFFERSON ST,PACIFIC,FRANKLIN,MO,63069,GEMINI INDUSTRIES INC,GEMINI INDUSTRIES INC,325510
38.622809,-90.212963,US PAINT CORP,831 S 21ST ST,SAINT LOUIS,ST LOUIS (CITY),MO,63103,NA,NA,325510
38.62738,-90.23231,STEELCOTE MFG CO,ONE STEELCOTE SQUARE,SAINT LOUIS,ST LOUIS (CITY),MO,63103,NA,,325510
38.60827,-90.19698,BENJAMIN MOORE & CO,1630 S 2ND ST,SAINT LOUIS,ST LOUIS (CITY),MO,63104,BENJAMIN MOORE & CO,,325510
38.60583,-90.2247,ST LOUIS PAINT MFG CO INC,2500 OHIO AVE,SAINT LOUIS,ST LOUIS (CITY),MO,63104,NA,,325510
38.61141,-90.27268,KOP-COAT INC,5137 SW AVE,SAINT LOUIS,ST LOUIS (CITY),MO,63110,RPM INTERNATIONAL INC,RPM INTERNATIONAL INC,325510
38.69546,-90.34345,ITW FLUID PRODS GROUP,8501 DELPORT DR,SAINT LOUIS,ST LOUIS,MO,63114,ILLINOIS TOOL WORKS INC,,325510
38.59895,-90.26496,CALDWELL PAINT MFG CO INC,4433 FYLER,SAINT LOUIS,ST LOUIS (CITY),MO,63116,WILLIAMS HOLDINGS INC,,325510
38.68925,-90.2538,CENTERLINE INDUSTRIES INC,5380 BIRCHER BLVD,SAINT LOUIS,ST LOUIS (CITY),MO,63120,LAFARGE ROAD MARKING,,325510
38.56291,-90.45599,BONDEX INTL INC,3616 SCARLET OAK BLVD,SAINT LOUIS,ST LOUIS,MO,63122,RPM INC,,325510
38.530568,-90.301577,MOZEL INC,1831 AVE H,BELLA VILLA,ST LOUIS (CITY),MO,63125,VOPAK USA INC,,325510
38.53076,-90.3006,ROCKFORD COATINGS CORP,1825 AVE H,SAINT LOUIS,ST LOUIS,MO,63125,ROCKFORD COATINGS CORP,,325510
38.56155,-90.37483,MID-STATES PAINT & CHEMICAL CO,9315 WATSON INDUSTRIAL PARK,CRESTWOOD,ST LOUIS,MO,63126,NA,NA,325510
38.689558,-90.392796,PAINT PRODUCERS INC,10610 TRENTON,SAINT LOUIS,ST LOUIS,MO,63132,NA,,325510
38.67752,-90.30394,ELPACO COATINGS LLC,1378 KINGSLAND AVE,PAGEDALE,ST LOUIS,MO,63133,NA,NA,325510
38.75867,-90.34146,LHB INDUSTRIES,8833 FLEISCHER PL,BERKELEY,ST LOUIS,MO,63134,LIGHTHOUSE FOR THE BLIND,LIGHTHOUSE FOR THE BLIND,325510
38.73905,-90.29753,WATSON COATINGS INC,325 PAUL AVE,SAINT LOUIS,ST LOUIS (CITY),MO,63135,NA,,325510
38.60334,-90.27581,STERLING LACQUER MANUFACTURING CO,3150 BRANNON AVE,SAINT LOUIS,ST LOUIS (CITY),MO,63139,NA,,325510
38.699628,-90.430523,BROD DUGAN COMPANY,2145 SCHUETZ ROAD,SAINT LOUIS,ST LOUIS (CITY),MO,63146,NA,,325510
38.66949,-90.19877,DON V  DAVIS CO,4200 N 2ND ST,SAINT LOUIS,ST LOUIS (CITY),MO,63147,NA,,325510
38.67945,-90.20497,ELANTAS PDG INC,5200 N SECOND ST,SAINT LOUIS,ST LOUIS (CITY),MO,63147,NA,ELANTAS PDG INC,325510
38.68399,-90.21438,SCHULTE PAINT MFG CO,627 E HOLLY AVE,SAINT LOUIS,ST LOUIS (CITY),MO,63147,NA,,325510
38.81124,-90.75265,HEMPEL USA,1450 HOFF INDUSTRIAL DR,O FALLON,ST CHARLES,MO,63366,HEMPEL (USA) INC.,HEMPEL (USA) INC,325510
38.81657,-90.83166,PPG INDUSTRIES INC WENTZVILLE,1495 E PEARCE ST,WENTZVILLE,ST CHARLES,MO,63385,PPG INDUSTRIES INC,,325510
39.636267,-91.273999,ENNIS-FLINT,13213 HWY 79,HANNIBAL,RALLS,MO,63401,ENNIS PAINT,ENNIS-FLINT INC,325510
39.176102,-94.570908,POLYNT COMPOSITES USA INC,920 E 14TH AVE,NORTH KANSAS CITY,CLAY,MO,64116,POLYNT COMPOSITES USA INC,POLYNT COMPOSITES USA INC,325510
39.13316,-94.57159,DAVIS PAINT CO,1311 IRON ST,NORTH KANSAS CITY,CLAY,MO,64116,NA,NA,325510
39.129354,-94.574595,ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,1136 FAYETTE ST,NORTH KANSAS CITY,CLAY,MO,64116,THE VALSPAR CORP,THE VALSPAR CORP,325510
39.12674,-94.57642,EARL CAMPBELL MANUFACTURING CO,400R E 10TH AVE,NORTH KANSAS CITY,CLAY,MO,64116,NA,,325510
39.14474,-94.58213,TNEMEC CO INC,123 W 23RD AVE,NORTH KANSAS CITY,CLAY,MO,64116,NA,TNEMEC CO INC,325510
39.091029,-94.557514,VALSPAR CORP,2104 E 18TH ST,KANSAS CITY,JACKSON,MO,64127,VALSPAR CORP,,325510
39.015683,-94.526005,DUPONT KANSAS CITY REFINISHING SERVICE CENTER,6015 MANCHESTER TRAFFICWAY,KANSAS CITY,JACKSON,MO,64130,E I DUPONT DE NEMOURS & CO,,325510
37.061508,-94.404653,PRECISION / MASTER MADE PAINTS,8040 E ALLIANCE PKWY,JOPLIN,JASPER,MO,64804,NA,NA,325510
38.55436,-92.12246,ISIS COATINGS INC,2601 E MCCARTY ST,JEFFERSON CITY,COLE,MO,65101,ISIS COATINGS INC,,325510
38.9229,-92.29147,TRI-CON INDUSTRIES LTD,2810 LEMONE INDUSTRIAL BLVD,COLUMBIA,BOONE,MO,65201,NA,,325510
39.44106,-92.44229,DU PONT MOBERLY PLANT,1800 ROBERTSON RD,MOBERLY,RANDOLPH,MO,65270,E I DU PONT DE NEMOURS & CO INC,,325510
38.051998,-91.39814,ENNIS PAINT INC,102 COMMERCE DR,CUBA,CRAWFORD,MO,65453,ENNIS PAINT INC,,325510
38.06144,-91.398422,WATERLAC COATINGS INC,HWY PP IND PARK DR,CUBA,CRAWFORD,MO,65453,NA,,325510
37.32895,-92.93304,RAINBOW COATINGS CORP,848 PRAIRIE LN,MARSHFIELD,WEBSTER,MO,65706,NA,,325510
37.21093,-93.25747,EARL SCHEIB AUTOMOTIVE PAINT FINISHES,1940 E TRAFFICWAY,SPRINGFIELD,GREENE,MO,65802,EARL SCHEIB INC,,325510
37.23521,-93.33867,RAINBOW COATINGS CORP,2029 N GOLDEN,SPRINGFIELD,GREENE,MO,65802,NA,,325510
37.709218,-97.129265,SHERWIN-WILLIAMS CO,630 E 13TH,ANDOVER,BUTLER,KS,67002,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
37.83073,-96.88142,INSIGNIA SPECIALTY COATINGS,1210 HAVERHILL RD,EL DORADO,BUTLER,KS,67042,NA,,325510
38.03346,-97.31768,MASTER PAINT INDUSTRIAL COATINGS INC,1701 SE 9TH ST,NEWTON,HARVEY,KS,67114,NA,,325510
37.68717,-97.32756,KANSAS PAINT & COLOR CO,132 N MOSLEY,WICHITA,SEDGWICK,KS,67202,NA,,325510
37.73172,-97.3244,WILKO PAINT INC,2727 OHIO ST,WICHITA,SEDGWICK,KS,67219,NA,NA,325510
37.040897,-95.644039,SHERWIN-WILLIAMS CO,1700 W 4TH ST,COFFEYVILLE,MONTGOMERY,KS,67337,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
38.03981,-97.94078,RICH PAINT MANUFACTURING,14 MORTON DR,SOUTH HUTCHINSON,RENO,KS,67505,NA,,325510
41.21779,-96.05264,SOPHIR CO,4221 S 90 ST,OMAHA,DOUGLAS,NE,68127,SOPHIR CO,,325510
40.81143,-96.71691,VAN SICKLE PAINT MFG CO,305 M ST,LINCOLN,LANCASTER,NE,68501,NA,,325510
40.8246,-96.7061,HYDROZO INC,1001 Y ST,LINCOLN,LANCASTER,NE,68508,PCR GROUP INC,,325510
40.869144,-96.774283,FOUR SEASONS PAINT MANUFACTURING CO,5700 NW 38TH ST,LINCOLN,LANCASTER,NE,68524,NA,,325510
29.85168,-90.02554,CMP COATINGS INC,1610 ENGINEERS RD,BELLE CHASSE,PLAQUEMINES PARISH,LA,70037,CHUGOKU AMERICA HOLDINGS INC,CHUGOKU AMERICA HOLDINGS INC,325510
29.835924,-90.001314,JOTUN PAINTS INC,9203 HWY 23,BELLE CHASSE,PLAQUEMINES PARISH,LA,70037,NA,NA,325510
29.885952,-90.076868,SIGMA COATINGS USA B.V.,1401 DESTRAHAN AVE,HARVEY,JEFFERSON PARISH,LA,70058,NA,,325510
29.91045,-90.086482,SIGMA COATINGS,3300 RIVER RD.,HARVEY,JEFFERSON PARISH,LA,70058,FINA OIL & CHEMICAL CO,,325510
29.98553,-90.44728,ARKEMA COATING RESINS,355 HIGHWAY 3142,HAHNVILLE,ST CHARLES PARISH,LA,70057,ARKEMA DELAWARE INC,ARKEMA DELAWARE INC,325510
30.302057,-89.842076,SOUTHERN COATINGS INC.,2447 COVINGTON HWY.,SLIDELL,ST TAMMANY PARISH,LA,70460,PRATT & LAMBERT UNITED INC,,325510
30.23843,-92.08334,ESGARD INC,515 DEBONNAIRE RD,SCOTT,LAFAYETTE PARISH,LA,70583,NA,NA,325510
30.23456,-92.09961,ESGARD INC,912 ST ANNE ST,SCOTT,LAFAYETTE PARISH,LA,70583,NA,,325510
30.24206,-93.20806,CARBOLINE CO,900 OPELO US AS ST,LAKE CHARLES,CALCASIEU PARISH,LA,70601,RPM INTERNATIONAL INC,RPM INTERNATIONAL INC,325510
32.47095,-93.77849,CADDO PIGMENT LLC,2501 FULTON ST,SHREVEPORT,CADDO PARISH,LA,71103,NA,NA,325510
31.38031,-92.42749,THE WILLAMETTE VALLEY CO LLC,4502 WILLAMETTE BLVD,PINEVILLE,RAPIDES PARISH,LA,71360,WILLAMETTE VALLEY CO,WILLAMETTE VALLEY CO,325510
33.66467,-93.59277,PYRAMID PLASTICS INC,220 W 5TH ST,HOPE,HEMPSTEAD,AR,71801,NA,NA,325510
34.741777,-92.252927,STERLING PAINT CO,1300 E SIXTH ST,LITTLE ROCK,PULASKI,AR,72202,NA,,325510
34.616401,-92.256312,ENGINEERED POLYMER SOLUTIONS INC (DBA VALSPAR COATINGS),1900 E 145TH ST,LITTLE ROCK,PULASKI,AR,72206,VALSPAR CORP,,325510
34.64375,-92.413389,PPG PROTECTIVE & MARINE COAT INGS,11605 VIMY RIDGE RD,ALEXANDER,PULASKI,AR,72002,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
35.42635,-94.33488,GOLDTRAP JOURGENSEN CORP,611 SOUTH 23RD ST,VAN BUREN,CRAWFORD,AR,72956,NA,,325510
35.511387,-97.949787,GEMINI COATINGS INC,2300 HOLLOWAY DR,EL RENO,CANADIAN,OK,73036,GEMINI INDUSTRIES INC,GEMINI INDUSTRIES INC,325510
35.46688,-97.54673,CROWN PAINT CO,1801 W SHERIDAN,OKLAHOMA CITY,OKLAHOMA,OK,73106,CROWN PAINT CO,CROWN PAINT CO,325510
35.46685,-97.544,H-I-S PAINT MANUFACTURING CO INC,1700 W SHERIDAN,OKLAHOMA CITY,OKLAHOMA,OK,73106,HIS PAINT MANUFACTURING CO,HIS PAINT MANUFACTURING CO,325510
35.46423,-97.54623,H-I-S PAINT MANUFACTURING COMPANY INC,1801 W RENO AVE,OKLAHOMA CITY,OKLAHOMA,OK,73106,HIS PAINT MANUFACTURING CO,HIS PAINT MANUFACTURING CO,325510
35.47133,-97.48635,CROWN PAINT CO,1400 N E 4TH ST,OKLAHOMA CITY,OKLAHOMA,OK,73117,NA,,325510
35.46413,-97.4577,DEL PAINT MFG CORP,3105 E RENO AVE,OKLAHOMA CITY,OKLAHOMA,OK,73117,DEL PAINT CORP,,325510
34.13653,-97.13419,IFS COATINGS INC,3430 CYPERT WAY,ARDMORE,CARTER,OK,73401,CASTEC INC.,CASTEC INC,325510
36.1087,-96.006722,RUST-OLEUM CONCRETE PROTECTION SYS,1326 W 37TH PL,TULSA,TULSA,OK,74107,RUST-OLEUM CORP,,325510
36.14249,-95.902256,ANCHOR PAINT MANUFACTURING CO INC,6707 E 14TH ST,TULSA,TULSA,OK,74112,NA,NA,325510
36.206837,-95.919568,DIAMOND VOGEL PAINT CO INC,5111 E 36TH ST N,TULSA,TULSA,OK,74115,VOGEL PAINT INC,VOGEL PAINT INC,325510
36.2064,-95.91955,LILLY INDUSTRIES INC,5111 E 36TH ST N,TULSA,TULSA,OK,74115,LILLY INDUSTRIES INC,,325510
32.968573,-96.922023,PRECISION INDUSTRIAL COATINGS INC,1745 SANDY LAKE RD,CARROLLTON,DALLAS,TX,75006,NA,,325510
32.94114,-96.89052,PPG ARCHITECTURAL COATINGS,1900 N JOSEY LN,CARROLLTON,DALLAS,TX,75006,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
32.89439,-96.67026,SHERWIN-WILLIAMS CO,2802 W MILLER RD,GARLAND,DALLAS,TX,75041,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
32.905556,-96.666389,SHERWIN-WILLIAMS CO,701 SHILOH RD,GARLAND,DALLAS,TX,75042,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
32.7896,-97.0377,GEMINI COATINGS INC OF GRAND PRAIRIE,2350 114TH ST,GRAND PRAIRIE,TARRANT,TX,75050,GEMINI INDUSTRIES INC,GEMINI INDUSTRIES INC,325510
32.78356,-97.041905,SHERWIN-WILLIAMS CO GRAND PRAIRIE,1450 AVE R,GRAND PRAIRIE,TARRANT,TX,75050,SHERWIN-WILLIAMS CO,,325510
32.81392,-96.93655,AMERITEX CHEMICAL & COATINGS CO INC,801 E LEE ST,IRVING,DALLAS,TX,75060,NA,,325510
32.95689,-96.72935,SUREGUARD INC,514 BISHOP AVE,RICHARDSON,DALLAS,TX,75081,NA,,325510
33.00025,-96.5635,CARLISLE COATINGS & WATERPROOFING INC,900 HENSLEY LN,WYLIE,COLLIN,TX,75098,CARLISLE COS INC,CARLISLE COS INC,325510
32.31807,-96.61422,ENNIS-FLINT SOUTH,1509 S KAUFMAN ST,ENNIS,ELLIS,TX,75119,ENNIS PAINT,ENNIS PAINT,325510
32.3562,-96.6351,ENNIS-FLINT NORTH,2803 SPUR 469,ENNIS,ELLIS,TX,75119,ENNIS-FLINT INC.,ENNIS-FLINT INC,325510
32.304722,-96.614167,SHERWIN-WILLIAMS CO,301 PLANT RD,ENNIS,ELLIS,TX,75119,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
32.746091,-96.463028,BENCO SALES INC,503 E HWY 80,FORNEY,KAUFMAN,TX,75126,BENCO SALES INC,,325510
32.61507,-96.81607,BASF CORP - LANCASTER SITE,2425 W LONGHORN DR,LANCASTER,DALLAS,TX,75134,BASF CORP,BASF CORP,325510
32.62448,-96.71064,GUARDSMAN PRODUCTS INC,1834 CARPENTAR RD,HUTCHINS,DALLAS,TX,75141,NA,,325510
32.77078,-96.60803,BENJAMIN MOORE & CO-DALLAS,700 W KEARNEY,MESQUITE,DALLAS,TX,75149,BERKSHIRE HATHAWAY INC,BERKSHIRE HATHAWAY INC,325510
32.77368,-96.90414,ENGINEERED POLYMER SOLUTIONS INC (DBA VALSPAR COATINGS),2518 CHALK HILL RD,DALLAS,DALLAS,TX,75212,VALSPAR INC,,325510
32.77262,-96.88436,ROACH PAINT CO INC,2121 FRENCH SETTLEMENT,DALLAS,DALLAS,TX,75212,ROACH PAINT CO INC,,325510
32.694533,-96.640111,GROCO SPECIALTY COATINGS,10818 HAWN FREEWAY,DALLAS,DALLAS,TX,75217,GROCO,,325510
32.831944,-96.845833,JONES-BLAIR CO,2728 EMPIRE CENTRAL,DALLAS,DALLAS,TX,75235,HEMPEL (USA) INC,HEMPEL (USA) INC,325510
32.8209,-96.8813,DUPONT DALLAS REFINISH SERVICE CENTER,8510 AMBASSADOR ROW,DALLAS,DALLAS,TX,75247,E I DU PONT DE NEMOURS & CO INC,,325510
33.135069,-96.12511,PARKS CORP,3122 COLLEGE ST,GREENVILLE,HUNT,TX,75401,NA,,325510
33.607987,-96.18599,KWAL-HOWELLS INC (DBA KWAL PAINT INC),2430 ALBERT BROADFOOT ST,BONHAM,FANNIN,TX,75418,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
32.488619,-94.710884,GILLESPIE COATINGS INC,211 GUM SPRINGS RD,LONGVIEW,GREGG,TX,75602,NA,NA,325510
32.460712,-94.684129,STRATHMORE HOLDINGS LONGVIEW PLANT,10 ROBERT WILSON RD,LONGVIEW,HARRISON,TX,75602,CSW INDUSTRIALS,CSW INDUSTRIALS INC,325510
32.39046,-94.87448,CREATIVE COATINGS INC,428 N LONGVIEW ST,KILGORE,GREGG,TX,75662,NA,,325510
31.98866,-95.2737,CENTURY INDUSTRIAL COATINGS I NC,HWY 69 S,JACKSONVILLE,CHEROKEE,TX,75766,AXALTA COATING SYSTEMS LLC,AXALTA COATING SYSTEMS LLC,325510
31.912838,-95.233228,AKZO WOOD & SPECIALTY COATINGS INC,HWY 69 S,JACKSONVILLE,CHEROKEE,TX,75766,AKZO NOBEL INC,,325510
32.756557,-97.046538,CCI INC,3521 AVE E E,ARLINGTON,TARRANT,TX,76011,NA,CCI INC,325510
32.73811,-97.09126,PROTECH COATINGS INC,1213 HARRISON AVE,ARLINGTON,TARRANT,TX,76011,NA,,325510
32.75412,-97.05999,SHERWIN-WILLIAMS CO,710 106 ST,ARLINGTON,TARRANT,TX,76011,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,325510
32.62209,-97.12782,SPECIALTY COATINGS CORP,1014 COMMERCIAL BLVD N,ARLINGTON,TARRANT,TX,76001,NA,,325510
32.844639,-97.10725,POLYCOAT PRODUCTS LLC,2100 RELIANCE PKWY,BEDFORD,TARRANT,TX,76021,AMERICAN POLYMERS CORP,AMERICAN POLYMERS CORP,325510
32.5364,-97.63358,TRINKOTE INDUSTRAIL FINISHES INC,800 HUGHIE LONG RD,CRESSON,HOOD,TX,76035,TRINKOTE INDUSTRIAL FINISHES INC,TRINKOTE INDUSTRIAL FINISHES INC,325510
32.81662,-97.08114,RELIABLE COATINGS INC,13108 EULESS ST,EULESS,TARRANT,TX,76040,NA,,325510
32.80887,-97.17308,KELLY-MOORE PAINT CO INC,301 W HURST BLVD,HURST,TARRANT,TX,76053,KELLY-MOORE PAINT CO INC,KELLY-MOORE PAINT CO INC,325510
32.55439,-97.14442,SUMMIT INDL COATINGS INC,401 INDUSTRIAL BLVD,MANSFIELD,JOHNSON,TX,76063,NA,,325510
32.54654,-97.15091,STANDARD PAINTS INC,940 S 6TH AVE,MANSFIELD,JOHNSON,TX,76063,NA,NA,325510
32.827573,-98.049158,COMPLEMENTARY COATINGS CORP,830 HOOD RD,MINERAL WELLS,PARKER,TX,76067,BENJAMIN MOORE & CO,,325510
32.72578,-97.34594,TRINKOTE INDUSTRIAL FINISHES INC,1800 PARK PL AVE,FORT WORTH,TARRANT,TX,76110,TRINKOTE INDUSTRIAL FINISHES INC,TRINKOTE INDUSTRIAL FINISHES INC,325510
32.80535,-97.31479,WR MEADOWS OF TEXAS,2555 NE 33RD ST,FORT WORTH,TARRANT,TX,76111,WR MEADOWS INC,W R MEADOWS INC,325510
33.665759,-97.15126,PPG INDUSTRIES INC TX,3333 N INTERSTATE 35,GAINESVILLE,COOKE,TX,76240,PPG INDUSTRIES INC,PPG INDUSTRIES INC,325510
33.66818,-97.15134,IFS COATINGS INC,3601 N I-35,GAINESVILLE,COOKE,TX,76240,CASTEC INC.,CASTEC INC,325510
32.99919,-97.24319,BEHR PROCESS CORP - ROANOKE,701 GATEWAY PKWY,ROANOKE,DENTON,TX,76262,MASCO CORP,MASCO CORP,325510
29.76737,-95.35345,JAMES BUTE CO,711 WILLIAM ST,HOUSTON,HARRIS,TX,77002,NA,,325510
29.77025,-95.38754,BENJAMIN MOORE & CO HOUSTON,1300 NATIONAL ST,HOUSTON,HARRIS,TX,77007,BENJAMIN MOORE & CO,,325510
29.78564,-95.43742,CEILCOTE USA INC.,8320 HEMPSTEAD HWY,HOUSTON,HARRIS,TX,77008,INTERNATIONAL PAINT LLC,,325510
